cell_id,row,col,lst_celsius,ndvi,building_density,impervious_pct,population
16_11,16,11,34.600272371714674,0.34373252543940797,0.4663646808510638,0.5130011489361702,202.2293397294714
16_12,16,12,34.370729529335954,0.4005751711378353,0.350448085106383,0.3854928936170213,230.6265988613697
16_13,16,13,34.15992967651202,0.3771561548339754,0.4080970464135021,0.44890675105485234,257.7076618822315
16_14,16,14,34.28057650647528,0.3536547239038708,0.3998261603375528,0.4398087763713081,246.2941071715536
16_15,16,15,34.33799547007144,0.31603676389653274,0.43907763713080167,0.48298540084388186,247.97820858210954
16_16,16,16,34.40326408687171,0.2837629976151165,0.4458181434599156,0.4903999578059072,240.93152795461663
16_17,16,17,34.411554821488195,0.27492405797101455,0.362437552742616,0.3986813080168777,213.53626492558692
16_18,16,18,34.33702702702709,0.2743090121078701,0.18241645569620255,0.2006581012658228,133.00596618652344
17_0,17,0,33.268019774011364,0.4528586035372145,0.11006567796610171,0.12107224576271189,81.90091411137986
17_1,17,1,34.52009848042085,0.43235475313190863,0.2640936440677966,0.29050300847457633,71.77707846690032
17_2,17,2,34.86587820983127,0.3779984088806661,0.4781331914893616,0.5259465106382978,92.24042984982755
17_3,17,3,35.175016287600904,0.35181333950046256,0.41026085106382976,0.45128693617021276,146.02259713030875
17_4,17,4,35.342076595744714,0.33042179463459764,0.43966297872340426,0.48362927659574473,191.9558301560422
17_5,17,5,35.41340490006451,0.3213788899167438,0.453727659574468,0.4991004255319148,218.047904286486
17_6,17,6,35.4311481805232,0.3283667038275735,0.3698880341880342,0.4068768376068376,227.335445567074
17_7,17,7,35.294710323574755,0.32535175018423,0.4546635593220339,0.5001299152542373,268.2831494606147
17_8,17,8,35.232018210955765,0.30124732441471574,0.519224358974359,0.571146794871795,264.14665078709265
17_9,17,9,35.149185590588985,0.2878594878408254,0.2724525423728814,0.2996977966101696,251.20043318150408
17_10,17,10,34.90330151869949,0.3226229047178538,0.3921255319148936,0.431338085106383,245.29074616127824
17_11,17,11,34.57626138755436,0.37142333024976876,0.567819574468085,0.6246015319148935,247.27869431515958
17_12,17,12,34.257092636720884,0.39829994449583717,0.5306770212765958,0.5837447234042554,256.9650864621426
17_13,17,13,33.9474443336657,0.390367372881356,0.4965241525423728,0.5461765677966102,280.26796825861527
17_14,17,14,34.23544033329295,0.3584731293151708,0.3643330472103004,0.4007663519313305,257.9138230090489
17_15,17,15,34.297979374290044,0.3018766697502313,0.19431106382978727,0.213742170212766,233.52487565710192
17_16,17,16,34.407132022600145,0.3385774468085106,0.17779829787234042,0.19557812765957447,212.788566621821
17_17,17,17,34.334519327838514,0.4182870675300648,0.17486,0.192346,205.59831478037734
17_18,17,18,34.03297276309509,0.4643336210113828,0.08841330472103005,0.09725463519313307,206.07015853092585
17_19,17,19,34.230588235294135,0.36064735169491524,0.011328813559322033,0.012461694915254238,180.74947010387075
18_0,18,0,34.415134971060155,0.47204211495946946,0.05521186440677966,0.06073305084745763,60.925056457519524
18_1,18,1,35.470199565386785,0.36893788295725555,0.06818691983122363,0.075005611814346,93.91293025922171
18_2,18,2,35.688364378499664,0.36033922254974216,0.4830495762711865,0.5313545338983052,117.92459025625458
18_3,18,3,35.72882769932698,0.3348819270449522,0.505717372881356,0.5562891101694917,171.08306112127792
18_4,18,4,35.594787497721924,0.3182644436256449,0.4368114406779661,0.4804925847457628,242.82083660061073
18_5,18,5,35.27937747175143,0.32797225497420784,0.38990847457627126,0.4288993220338984,283.3011081501589
18_6,18,6,34.85819279661019,0.36481724392041276,0.4157271186440678,0.4572998305084746,267.35794093245164
18_7,18,7,34.63585882559779,0.38044391854705556,0.41046455696202533,0.4515110126582279,273.40018376217614
18_8,18,8,34.56922139830509,0.3806338246131172,0.5241991525423728,0.5766190677966101,279.32500703456043
18_9,18,9,34.44013190267908,0.36803192704495213,0.4320118644067797,0.4752130508474577,267.33963762703587
18_10,18,10,34.266579500410074,0.39656245394252027,0.44999237288135596,0.4949916101694916,238.1062048572605
18_11,18,11,34.152166313559334,0.40244421518054524,0.3981449152542373,0.43795940677966105,222.31449424614337
18_12,18,12,34.19328173623072,0.34496208548268237,0.2330686440677966,0.2563755084745763,238.72563636909095
18_13,18,13,34.504221289589935,0.27973766281416257,0.5216143459915612,0.5737757805907173,267.62906012555214
18_14,18,14,34.925038794870865,0.2884800294767871,0.4737902542372882,0.5211692796610171,271.58963917877713
18_15,18,15,34.97700585544957,0.29655858511422256,0.42537542372881354,0.4679129661016949,261.94666956238825
18_16,18,16,34.99229284369119,0.28755130803242446,0.42954322033898307,0.4724975423728814,253.82397771285753
18_17,18,17,34.87225988700568,0.28825829034635225,0.4544677966101695,0.4999145762711865,243.73668424961934
18_18,18,18,34.57900639386193,0.29199049028677154,0.43677659574468086,0.480454255319149,227.99066830898852
18_19,18,19,34.230588235294135,0.19129363419556047,0.23781856540084387,0.26160042194092825,204.02265624999998
19_0,19,0,33.87508255877534,0.3627257184966839,0.23349830508474578,0.2568481355932204,67.25224511098052
19_1,19,1,35.418512317952946,0.3383319207484865,0.45241350210970466,0.4976548523206752,96.28279989379367
19_2,19,2,36.12991482709134,0.3223385961680177,0.5334046610169492,0.5867451271186441,110.63149274405787
19_3,19,3,36.059432493849144,0.3226748157700811,0.43184237288135596,0.4750266101694916,173.57619376101738
19_4,19,4,35.88251175505745,0.3320606484893146,0.4271135593220339,0.4698249152542373,236.25818249330678
19_5,19,5,35.61357589529801,0.3473032424465734,0.4290368644067797,0.4719405508474577,260.4396333856098
19_6,19,6,35.274176377118685,0.36325797715549,0.367590254237288,0.40434927966101686,236.18727221731407
19_7,19,7,35.20622890295364,0.3683011740964961,0.4565523206751055,0.5022075527426161,241.4095948295754
19_8,19,8,35.044780190678004,0.4496228076639646,0.5288313559322034,0.5817144915254239,224.75199379355217
19_9,19,9,34.732658898305104,0.43136757553426675,0.4104745762711864,0.4515220338983051,229.29799665030782
19_10,19,10,34.630883594177156,0.39673028739867355,0.44460677966101686,0.48906745762711856,189.50400161743164
19_11,19,11,34.64176738804956,0.3785693817648138,0.3497143459915612,0.38468578059071734,176.22788106540085
19_12,19,12,34.64979382689702,0.3759400110071547,0.07737257383966245,0.0851098312236287,230.07298104974288
19_13,19,13,34.67870476921115,0.3075323059988993,0.5064333333333333,0.5570766666666667,258.6845430140757
19_14,19,14,34.99838930179167,0.26187293662490796,0.39396610169491536,0.43336271186440695,237.27835160594879
19_15,19,15,34.9744385904215,0.3020865529260687,0.5018603375527426,0.5520463713080169,252.28378682196893
19_16,19,16,34.98298323640098,0.3000296459365255,0.4653877637130801,0.5119265400843882,256.79978427806486
19_17,19,17,35.017526607785335,0.2654472365512159,0.40101864406779664,0.44112050847457634,255.52547209141613
19_18,19,18,34.994244680238715,0.22470044215180549,0.37826652542372885,0.4160931779661018,247.61362935728943
19_19,19,19,33.86076923076922,0.2086591818015043,0.23689451476793247,0.26058396624472574,211.67982900826033
